season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2023,12,IND,0.081,0.4928,0.6232,6.0244,69
2023,12,JAX,0.0374,0.4412,0.5735,8.4737,68
2023,12,KC,0.2643,0.5179,0.625,4.9118,56
2023,12,LA,0.3349,0.5606,0.5,5.8182,66
2023,12,LAC,-0.3017,0.3636,0.7121,6.7727,66
2023,12,LV,-0.0264,0.3276,0.6034,4.6765,58
2023,12,MIA,0.0416,0.4478,0.4627,5.069,67
2023,12,MIN,-0.5115,0.2941,0.6667,8.1562,51
2023,12,NE,-0.1639,0.4118,0.5441,3.5714,68
2023,12,NO,-0.0445,0.4697,0.5909,8.6579,66
2023,12,NYG,-0.2423,0.3061,0.6327,7.44,49
2023,12,NYJ,-0.3846,0.3455,0.8182,4.4211,55
2023,12,PHI,0.0355,0.4531,0.5156,7.129,64
2023,12,PIT,0.0795,0.4615,0.5385,8.4545,65
2023,12,SEA,-0.2649,0.4444,0.6111,10.7407,54
2023,12,SF,0.1095,0.4762,0.5079,9,63
2023,12,TB,-0.0842,0.4643,0.6607,6.6452,56
2023,12,TEN,0.0411,0.4694,0.5714,8.5926,49
2023,12,WAS,-0.2269,0.4667,0.64,8,75
2023,13,ARI,0.0381,0.35,0.4167,7.5217,60
2023,13,ATL,-0.2277,0.3016,0.4762,10.4074,63
2023,13,CAR,-0.0856,0.4571,0.5,10.0968,70
2023,13,CIN,0.1945,0.5139,0.5694,3.8718,72
2023,13,CLE,-0.096,0.4203,0.6667,12.3409,69
2023,13,DAL,0.1773,0.5,0.5897,5.8293,78
2023,13,DEN,-0.2162,0.431,0.5,12.8846,58
2023,13,DET,0.154,0.3818,0.4909,7.16,55
2023,13,GB,0.3028,0.4921,0.6032,7.5556,63
2023,13,HOU,-0.0542,0.3492,0.5397,10.4286,63
2023,13,IND,-0.0109,0.4265,0.6765,7.4048,68
2023,13,JAX,0.186,0.4853,0.6324,11.2564,68
2023,13,KC,0.1736,0.4918,0.5902,8.6667,61
2023,13,LA,0.118,0.4262,0.6066,7.8919,61
2023,13,LAC,-0.1479,0.4068,0.6271,7.2703,59
2023,13,MIA,0.4092,0.5085,0.4237,8.52,59
2023,13,NE,-0.2746,0.3871,0.4839,11.4,62
2023,13,NO,-0.0362,0.4545,0.4697,8.7586,66
2023,13,NYJ,-0.3492,0.2537,0.6269,8.9474,67
2023,13,PHI,0.0604,0.3429,0.7429,7.3333,70
2023,13,PIT,-0.0922,0.4737,0.4737,8.2593,57
2023,13,SEA,0.132,0.4444,0.6508,5.775,63
2023,13,SF,0.5297,0.6071,0.5179,6.5556,56
2023,13,TB,-0.0453,0.3036,0.5357,10.8276,56
2023,13,TEN,0.0308,0.4125,0.4875,8.8788,80
2023,13,WAS,-0.1766,0.2909,0.4909,8.6087,55
2023,14,ATL,-0.0157,0.4348,0.6232,10.1026,69
2023,14,BAL,0.1684,0.4366,0.6479,12.6977,71
2023,14,BUF,0.0181,0.4143,0.6286,8.4634,70
2023,14,CAR,-0.3267,0.3544,0.5063,13.6111,79
2023,14,CHI,0.0425,0.3231,0.5692,7.3939,65
2023,14,CIN,0.0726,0.4035,0.4386,4.28,57
2023,14,CLE,-0.1181,0.4225,0.6479,7.4222,71
2023,14,DAL,0.0377,0.4595,0.5676,6.8205,74
2023,14,DEN,-0.0493,0.4127,0.5556,5.0606,63
2023,14,DET,-0.1477,0.4127,0.619,6.8,63
2023,14,GB,-0.0392,0.403,0.6119,5.9231,67
2023,14,HOU,-0.5273,0.25,0.6346,9.8214,52
2023,14,IND,-0.0444,0.4667,0.7167,6.0769,60
2023,14,JAX,-0.1883,0.3514,0.7432,9.9,74
2023,14,KC,-0.0571,0.5,0.7097,6.6279,62
2023,14,LA,0.1027,0.4247,0.6027,9.3902,73
2023,14,LAC,-0.471,0.3731,0.7164,8.0476,67
2023,14,LV,-0.4643,0.2264,0.6792,4.5,53
2023,14,MIA,-0.0384,0.4928,0.5507,7.6364,69
2023,14,MIN,-0.2031,0.3944,0.5775,7.1944,71
2023,14,NE,-0.0593,0.3273,0.5455,7.0357,55
2023,14,NO,-0.1909,0.44,0.54,4.1923,50
2023,14,NYG,0.0099,0.537,0.3889,6.5714,54
2023,14,NYJ,-0.0068,0.3846,0.6154,6.6111,65
2023,14,PHI,-0.1777,0.4423,0.5577,10.4643,52
2023,14,PIT,-0.3059,0.3939,0.5909,7.7222,66
2023,14,SEA,-0.1225,0.3393,0.6429,7.5806,56
2023,14,SF,0.263,0.4423,0.5769,10.0741,52
2023,14,TB,-0.0321,0.3731,0.4478,9.7586,67
2023,14,TEN,0.067,0.4559,0.5882,9.5263,68
2023,15,ARI,0.0038,0.3973,0.589,6.0256,73
2023,15,ATL,-0.3027,0.36,0.4,7.1,50
2023,15,BAL,0.0261,0.5362,0.3913,8.0417,69
2023,15,BUF,0.1865,0.5323,0.2581,7.8667,62
2023,15,CAR,-0.1957,0.3667,0.45,8.3333,60
2023,15,CHI,-0.3112,0.2714,0.6143,10.8,70
2023,15,CIN,0.148,0.5075,0.7015,8.9762,67
2023,15,CLE,-0.3704,0.3433,0.7313,8.3778,67
2023,15,DAL,-0.0942,0.4386,0.6491,7.5294,57
2023,15,DEN,-0.1282,0.4098,0.5574,7.25,61
2023,15,DET,0.3301,0.5,0.5625,8.5294,64
2023,15,GB,0.0316,0.4561,0.7193,6.3333,57
2023,15,HOU,-0.1103,0.4444,0.5556,7.6667,72
2023,15,IND,0.0536,0.4219,0.4844,7.6071,64
2023,15,JAX,-0.2257,0.3607,0.7213,10.0233,61
2023,15,KC,-0.0204,0.3448,0.7069,5.5526,58
2023,15,LA,-0.0179,0.4324,0.4865,5.2121,74
2023,15,LAC,-0.3749,0.4127,0.5556,4.6562,63
2023,15,LV,0.2525,0.4921,0.5873,8.4167,63
2023,15,MIA,0.108,0.3636,0.5273,3.3846,55
2023,15,MIN,0.1409,0.4925,0.5522,6.9118,67
2023,15,NE,-0.3173,0.3529,0.6863,4.1613,51
2023,15,NO,0.0877,0.4364,0.5455,6.4138,55
2023,15,NYG,-0.3011,0.25,0.7333,6.2973,60
2023,15,NYJ,-0.5664,0.2,0.7818,7.1351,55
2023,15,PHI,0.1143,0.5072,0.4493,9.5161,69
2023,15,PIT,-0.32,0.3333,0.5556,10.0385,54
2023,15,SEA,0.0576,0.4138,0.6034,7.4848,58
2023,15,SF,0.4263,0.5294,0.5294,12.963,51
2023,15,TB,0.3645,0.5172,0.569,9.0357,58
2023,15,TEN,-0.1819,0.2698,0.5238,15.3077,63
2023,15,WAS,-0.1444,0.3793,0.6379,10.1111,58
2023,16,ARI,-0.1575,0.3167,0.6667,5.973,60
2023,16,ATL,0.1309,0.5079,0.5238,4.6875,63
2023,16,BAL,0.063,0.4516,0.5968,4.8857,62
2023,16,BUF,0.0689,0.4038,0.4231,13.1905,52
2023,16,CAR,0.183,0.4762,0.5873,10.6286,63
2023,16,CHI,0.1165,0.4328,0.4179,10.4444,67
2023,16,CIN,-0.209,0.4194,0.7419,5.881,62
2023,16,CLE,0.1134,0.4156,0.5974,10.6364,77
2023,16,DAL,0.0601,0.4667,0.6,5.5312,60
2023,16,DEN,-0.0927,0.4697,0.6515,8.9722,66
2023,16,DET,0.1809,0.5067,0.5467,3.725,75
2023,16,GB,0.2613,0.4921,0.4603,10.2143,63
2023,16,HOU,-0.2678,0.3088,0.7647,7.1837,68
2023,16,IND,-0.24,0.3433,0.6418,10,67
2023,16,JAX,-0.2039,0.4444,0.7937,9.4545,63
2023,16,KC,-0.2506,0.4054,0.6622,3.7778,74
2023,16,LA,0.2081,0.4848,0.5303,8.1765,66
2023,16,LAC,-0.0949,0.3538,0.5846,7.6667,65
2023,16,LV,-0.1796,0.34,0.46,7.4762,50
2023,16,MIA,0.0359,0.5161,0.6129,9.7838,62
2023,16,MIN,0.0322,0.4,0.78,15.0571,50
2023,16,NE,-0.0754,0.3455,0.6182,7,55
2023,16,NO,-0.0525,0.3793,0.7414,9.45,58
2023,16,NYG,-0.0643,0.3276,0.5345,8.3667,58
2023,16,NYJ,-0.24,0.4353,0.5765,2.5306,85
2023,16,PHI,0.1301,0.5405,0.527,5.5,74
2023,16,PIT,0.2205,0.4655,0.4828,9.2222,58
2023,16,SEA,0.1312,0.4237,0.661,6.4444,59
2023,16,SF,-0.2289,0.4265,0.7353,6.6087,68
2023,16,TB,0.0524,0.4,0.5286,6.5429,70
2023,16,TEN,0.0946,0.5079,0.5079,5.3462,63
2023,16,WAS,-0.1827,0.3621,0.6207,5.6286,58
2023,17,ARI,0.2558,0.5833,0.4444,4.6129,72
2023,17,ATL,-0.0727,0.3898,0.5932,10.2424,59
2023,17,BAL,0.6069,0.566,0.434,11.3182,53
2023,17,BUF,-0.0654,0.4697,0.4697,11.2,66
2023,17,CAR,-0.4552,0.3396,0.717,8.0312,53
2023,17,CHI,0.1274,0.3889,0.4861,9,72
2023,17,CIN,-0.0759,0.338,0.5493,7.7576,71
2023,17,CLE,-0.0572,0.4483,0.5172,6.1724,58
2023,17,DAL,-0.0409,0.459,0.6721,10.3684,61
2023,17,DEN,-0.0479,0.4154,0.5231,7.5625,65
2023,17,DET,-0.045,0.4462,0.5231,7.6875,65
2023,17,GB,0.2734,0.5352,0.4789,10.5,71
2023,17,HOU,0.0025,0.4754,0.541,5.0938,61
2023,17,IND,0.1387,0.4038,0.4615,6.8261,52
2023,17,JAX,0.106,0.3621,0.4655,6.375,58
2023,17,KC,0.0476,0.3725,0.6078,5.069,51
2023,17,LA,0.0183,0.4833,0.6333,5.8235,60
2023,17,LAC,-0.1375,0.3871,0.6129,7.5676,62
2023,17,LV,0.076,0.4324,0.6622,9.1277,74
2023,17,MIA,-0.1518,0.3881,0.6269,6.9211,67
2023,17,MIN,-0.3389,0.3725,0.7059,7.9375,51
2023,17,NE,-0.2828,0.3846,0.5577,8.0385,52
2023,17,NO,0.0734,0.3582,0.5224,4.7941,67
2023,17,NYG,-0.0679,0.3881,0.7015,8.3,67
2023,17,NYJ,-0.1771,0.3971,0.6912,3.8667,68
2023,17,PHI,0.2275,0.5106,0.5106,11.5,47
2023,17,PIT,0.2837,0.5143,0.3571,7.5833,70
2023,17,SEA,0.1226,0.4694,0.6939,6.8182,49
2023,17,SF,0.2282,0.6364,0.4394,7.0357,66
2023,17,TB,-0.1669,0.36,0.72,8.6667,50
2023,17,TEN,-0.4293,0.283,0.6038,6.9231,53
2023,17,WAS,-0.1832,0.4884,0.6744,6.1429,43
2023,18,ARI,0.2326,0.4348,0.4493,5.5667,69
2023,18,ATL,-0.3,0.4167,0.5833,6.0294,60
2023,18,BAL,-0.2868,0.375,0.5714,6.0714,56
2023,18,BUF,0.0741,0.4933,0.5467,9.6842,75
2023,18,CAR,-0.3103,0.26,0.42,5.8333,50
2023,18,CHI,-0.0956,0.413,0.4565,8.875,46
2023,18,CIN,0.0108,0.4754,0.5082,3.5,61
2023,18,CLE,-0.2543,0.3654,0.5577,8.9231,52
2023,18,DAL,0.3638,0.6232,0.5797,5.325,69
2023,18,DEN,-0.0448,0.4138,0.6724,9.5,58
2023,18,DET,0.1409,0.4286,0.5893,7.9688,56
2023,18,GB,0.2359,0.5517,0.569,6.9062,58
2023,18,HOU,0.1199,0.4821,0.5,10.0385,56
2023,18,IND,-0.0102,0.4127,0.4127,9.875,63
2023,18,JAX,-0.0628,0.4848,0.6515,7.1628,66
2023,18,KC,-0.1437,0.3448,0.5345,5.5667,58
2023,18,LA,0.1005,0.5161,0.4355,6.625,62
2023,18,LAC,-0.2332,0.45,0.625,6.5532,80
2023,18,LV,0.1313,0.4444,0.5397,7.6452,63
2023,18,MIA,0.0383,0.4375,0.5833,11.3704,48
2023,18,MIN,-0.0146,0.3857,0.6857,9.0909,70
2023,18,NE,-0.5595,0.1897,0.6379,10.6333,58
2023,18,NO,0.2055,0.4545,0.4697,8.3214,66
2023,18,NYG,0.0883,0.5,0.5455,9.4412,66
2023,18,NYJ,-0.2308,0.3281,0.3281,7.95,64
2023,18,PHI,-0.2821,0.4154,0.6308,9.9722,65
2023,18,PIT,-0.0679,0.4918,0.377,3.6,61
2023,18,SEA,0.1126,0.4815,0.537,6.1071,54
2023,18,SF,0.1573,0.5439,0.4912,10.08,57
2023,18,TB,-0.0941,0.4098,0.5738,7.8125,61
2023,18,TEN,0.1261,0.4615,0.5577,5.2963,52
2023,18,WAS,-0.2995,0.3542,0.6667,5.5,48
2023,19,BUF,0.1937,0.4769,0.4923,6.4667,65
2023,19,CLE,-0.3072,0.3857,0.7143,6.8261,70
2023,19,DAL,0.056,0.5714,0.7033,8.7,91
2023,19,DET,0.1943,0.5,0.5769,4.7778,52
2023,19,GB,0.4771,0.5283,0.3962,11.0952,53
2023,19,HOU,0.2478,0.3659,0.5366,9.3636,41
2023,19,KC,0.0509,0.36,0.5467,7.1951,75
2023,19,LA,0.2889,0.4545,0.6909,9.3056,55
2023,19,MIA,-0.2173,0.322,0.6949,7.4103,59
2023,19,PHI,-0.1671,0.2963,0.7037,7.8571,54
2023,19,PIT,-0.1445,0.4032,0.629,7.4211,62
2023,19,TB,0.1719,0.4783,0.5797,8.9167,69
2023,20,BAL,0.2202,0.4627,0.3731,7.5455,67
2023,20,BUF,0.1432,0.5769,0.5,6.2308,78
2023,20,DET,0.1911,0.5522,0.6716,5.9302,67
2023,20,GB,-0.0324,0.4355,0.5645,5.6176,62
2023,20,HOU,-0.2215,0.3043,0.7174,6.697,46
2023,20,KC,0.2449,0.5349,0.5349,7.1739,43
2023,20,SF,0.1687,0.4677,0.629,8.1842,62
2023,20,TB,0.0673,0.4754,0.7541,8,61
2023,21,BAL,-0.1773,0.4107,0.7321,9.2973,56
2023,21,DET,0.1287,0.5,0.5972,9.0732,72
2023,21,KC,0.0276,0.4286,0.5857,5.9744,70
2023,21,SF,0.2194,0.4688,0.5156,9.129,64
2023,22,KC,-0.0186,0.443,0.6203,6.087,79
2023,22,SF,-0.0036,0.4429,0.5714,8.1795,70
