season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2018,13,ATL,-0.4968,0.3556,0.6889,11.5185,45
2018,13,BAL,-0.1006,0.44,0.3733,9.6154,75
2018,13,BUF,0.06,0.4478,0.5373,15.697,67
2018,13,CAR,-0.0436,0.5156,0.7188,10.0238,64
2018,13,CHI,-0.1229,0.4026,0.5844,9.075,77
2018,13,CIN,-0.1807,0.3281,0.6406,5.4324,64
2018,13,CLE,-0.2035,0.4902,0.8235,9.7561,51
2018,13,DAL,-0.0897,0.4286,0.5556,6.7143,63
2018,13,DEN,0.0575,0.4821,0.4107,6.4286,56
2018,13,DET,-0.2256,0.3906,0.5938,8.2059,64
2018,13,GB,0.005,0.4595,0.6892,8.48,74
2018,13,HOU,0.0771,0.4247,0.4795,7.4839,73
2018,13,IND,-0.3032,0.3521,0.7746,6.8269,71
2018,13,JAX,-0.2853,0.2778,0.5,4.9167,54
2018,13,KC,0.287,0.4923,0.5846,11.8421,65
2018,13,LA,0.0038,0.4194,0.5645,10.5455,62
2018,13,LAC,0.2767,0.5,0.6452,6.6944,62
2018,13,LV,0.0457,0.4857,0.5857,8.3421,70
2018,13,MIA,-0.1151,0.375,0.5625,10.0417,48
2018,13,MIN,-0.145,0.4237,0.7797,6.7727,59
2018,13,NE,0.1288,0.5714,0.4571,3.8438,70
2018,13,NO,-0.3471,0.3265,0.6122,4.0357,49
2018,13,NYG,-0.0912,0.3529,0.5735,7.6944,68
2018,13,NYJ,-0.1283,0.3538,0.4923,8.3333,65
2018,13,PHI,0.1157,0.5072,0.5797,6.2821,69
2018,13,PIT,0.1103,0.4444,0.7302,8.3556,63
2018,13,SEA,0.3599,0.4375,0.4167,8.6471,48
2018,13,SF,-0.0954,0.411,0.6712,4.3913,73
2018,13,TB,-0.0151,0.4068,0.5763,7.8,59
2018,13,TEN,-0.0895,0.3729,0.6441,10.4,59
2018,13,WAS,-0.1444,0.3571,0.6667,6.4,42
2018,14,ARI,-0.3296,0.2923,0.6769,9.2683,65
2018,14,ATL,0.0081,0.5147,0.6471,8.4048,68
2018,14,BAL,0.0794,0.4706,0.4118,11.8077,68
2018,14,BUF,0.0172,0.3944,0.5634,8.3784,71
2018,14,CAR,0.0042,0.3913,0.6377,6.5814,69
2018,14,CHI,-0.2004,0.3906,0.4844,7.4333,64
2018,14,CIN,0.0265,0.4219,0.5,6.037,64
2018,14,CLE,0.0351,0.3953,0.5581,11.8696,43
2018,14,DAL,0.0641,0.4946,0.6129,7.9444,93
2018,14,DEN,-0.1033,0.3143,0.6286,5.2143,70
2018,14,DET,-0.205,0.3273,0.4364,6.4783,55
2018,14,GB,0.1249,0.4333,0.6,8.5312,60
2018,14,HOU,0.0216,0.4412,0.6324,6.7632,68
2018,14,IND,0.1264,0.5079,0.6825,8.6341,63
2018,14,JAX,-0.2063,0.4091,0.7121,9.2093,66
2018,14,KC,0.1217,0.4578,0.6747,7.6981,83
2018,14,LA,-0.3322,0.3607,0.7869,8.4444,61
2018,14,LAC,0.0664,0.5,0.5536,8.2069,56
2018,14,LV,0.1556,0.4355,0.6129,8.8529,62
2018,14,MIA,0.4542,0.5111,0.5333,10.3684,45
2018,14,MIN,-0.303,0.4364,0.6364,7.4545,55
2018,14,NE,0.1756,0.4267,0.6,8.3721,75
2018,14,NO,0.0279,0.4754,0.5246,6.2258,61
2018,14,NYG,0.0893,0.3871,0.4677,7.1852,62
